ReviewText,Review,Recommend
"Good food, amazing ambience but bad service. We ordered sky view special soup, chicken curry, sizzling beef and fried rice. Bt waiter was totally unmindful and he forgot to bring soup when ask for the other item he told he forgot and he will serve it after main dish. Feedback: Stuffs should be properly trained and have knowledge about customer service.",3,FALSE
nice place for passing leisure,4,TRUE
Food not up to the mark. Service was not food enough. View was ok bt the decorations not good. I didn't like it.,2,FALSE
Unique item of Puran Dhaka!! Re edition of Puri with Taki fish that makes it so delicious. You don't have to think about the price at all.,5,TRUE
awsome puran Dhakar khabar,5,TRUE
"আলহামদুলিল্লাহ, পুরান ঢাকার টিপুসুলতান রোডের বিখ্যাত খান রেস্টুরেন্ট এর খাবার, আল্লায় বহুত খাওয়াইছে, মাশাল্লা বহুত চাদের খানা না খাইলে বুজবার পারবেননা, কিজে মজাটাই না লাগে, পিচ্ছি থাকতে আল্লায় বহুত খাওয়াইছে, এখনতো অনেক দূরে আছি কিছুই করার নাইক্কা, তয় আল্লায় বাচায়া আনলে আবার জামুনে, পুরান ঢাকায়।",5,TRUE
টাকি মাছের পুড়ির কথা এখনো আমার মনে আছে ! সুস্বাদু খাবার তাও সুলভ মুল্যে ! এক কথায় অসাধারন !,5,TRUE
খান হোটেলের টাকি মাছের পুড়ি এককথায় অসাধারন এবং দামও অনেক কম। পুরান ঢাকার ঐতিহ্যবাহী খাবারের মধ্যে এখানকার টাকি মাছের পুড়ি অন্যতম। :D,5,TRUE
worst rice bowl...the service man was unprofessional..,1,FALSE
"best in shymoli,i really like there food, and service was awesome",4,TRUE
You guys serve amazing food....thank you for breaking shyamoli square's usual quality chain. long way to go <3,5,TRUE
worst chicken fry & the amount was not enough,1,FALSE
"I loved their foods , environment n service. Long way to go <3",5,TRUE
"Good food,taste amazing",5,TRUE
"very good foods,recommended to all",4,TRUE
loved there food really awesome.,5,TRUE
Best food @ <3 rice bowl 🍚 prawn 🍤 egg 🍳 chicken 🍗 ❤️,4,TRUE
Best in the city,5,TRUE
worst food ever! চকচকা ছবি দেখে কেউ বিভ্রান্ত হবেন না,1,FALSE
Too delicious��,5,TRUE
সবকিছু মিলে ভালোই লেগেছে। খাবারের টেস্ট টা ভালো ছিলো। অন্যদের চেয়ে ব্যতিক্রম। প্রথমে নাম দেখে ভালো লাগা তারপর বসে অপেক্ষা করা।খাওয়ার পর দেখলাম নামের সাথে পুরোই মিলে গেলো। Go Ahead🔥 One of the best resturent in the whole city.,2,FALSE
yummy :*,5,TRUE
দামের তুলনায় খাবার অনেক কম আর খাবার অনেকক্ষন পর দেওয়া হয়েছে,2,FALSE
���,5,TRUE
"Environment, food, behaviour everything so good",5,TRUE
this is not real store in Dhaka this is fake Starbucks coffee shop in Dhaka😠😡,1,FALSE
"this starbucks-like is nice and clean. The staff is friendly. The food is good and cheap. Not really vegeterian-friendly. No option to plug a computer or a phone, which is quite embarrasing if you plan to work from there.",3,FALSE
"Here everything is good....except one bad thing...Why you people use the brand ""logo"" ""name"" of Starbuck coffee??? Please change it.... and make something your own.....everyone will appreciate you for your food & coffee even more than now.....",3,FALSE
Well and good.,4,TRUE
শেম...সামান্য নাম লোগো ও নকল করা লাগে..চোর চোট্টা কাহিকা,1,FALSE
"We ordered a lemonade and an Oreo frappe. The waiter told us that Oreo frappe wasn't available, but Oreo milkshake was(even though there was nothing like Oreo milkshake in the menu). So I ordered that. They took more than 20 minutes to serve. The lemonade tasted horrible. But the milkshake was worse. They didn't even use Oreo biscuits, moreover the biscuits tasted bitter. They used expired biscuits, I think. I couldn't even finish the whole thing. We complained about it, but they couldn't show us the packet of biscuits. Never gonna go to that place again.",2,FALSE
Worst food ever.... Waste of money. I am suffering a long Food poison please do not eat,1,FALSE
"I have ordered through foodpanda & the experience was worst! “Bbq king platter”—Fried rice was like hard beans,& it was smelly,stale food.grilled veg was also from rotten veg,only bbq chicken was ok! Just wastage of money! Awful",1,FALSE
I tried buy 1 get 1 offer.Overall it was a nice experience.,3,FALSE
"we had their gonzorolla and bbq pizza, both were pretty tasty, specially the gonzorolla pizza. serve time was decent, took around 15-20 minutes and their behavior was good too. gonzorolla pizza 9/10 bbq pizza 7/10 time 6/10... behavior 10/10 price 8/10",4,TRUE
Ordered Sub and Nachos through Hungrynaki. After one hour they informed that Sub is not available. Changed to their so called Double Decker which is nothing just some gravy chicken within two cheap piece of bread. Also the Nachos was worst. I have never seen any nachos like this before. Bloody idiots and thief. Don't waste your money on them.,3,FALSE
"I am pretty much pleased with food quality, service n decorations of the place� Tasted their Couple burger mr.sausage n mrs.mashrum� The price was reasonable Wanna go their again ��",4,TRUE
Great food! The burgers were yummy 😊,3,FALSE
Best place in mohammadpur for pizza and burger. each and every week I go there with my friends and cousins. they become very happy after eating their pizza and burger. best test with low price. I cordially invite you guys for this place for healthy food.... as a new cafe they did very good job. very well menard they have.,5,TRUE
Totally waste of money. worst experience I have ever had.,1,FALSE
"Environment and services are good but the food quantity of set menu is very very poor with a high charge. They don't attach drinks with set menu, that's really funny. First time I see any set menu without drink.this is so horrible. I Had to buy extra drinks for this cause without water and drinks how can I eat properly? What I do with this environment if the food quantity is poor and also this funny types of set menu without drinks??",1,FALSE
Great and healthy food.,4,TRUE
"Pizza was just okay, not very good. Thick crust, less cheese. They really need to improve their topping. But it was fresh",3,FALSE
I don't like the food here.,2,FALSE
Their behavior and service is really very good. Foods are also good. Tried their pizza it was good. But they should increase the crust amount in pizza and should add more cheese. �,4,TRUE
I am pretty much pleased with food quality & service. Tasted their Chicken Smoked BBQ burger and Beef Naga Bluster burger. As it was buy one get one free so size was ok but for regular price it's high.Better try to improve your burger size. :) Wishes! �,5,TRUE
